maker_id,maker_name,type,city_maker,auction_house,sale_date,lot,usd,gbp,eur,bold_currency,Year,Month,Day,cpi_usd,cpi_gbp,cpi_eur,gbp_usd_x,eur_usd,price_usd_real,SP500_real,SP500_30d_ret,SP500_90d_ret,SP500_252d_ret,SP500_vol_30d,SP500_vol_90d,SP500_vol_252d,SP500_ma50,SP500_ma200,SP500_trend_ratio,gbp_usd_y,gbp_90d_change,gbp_vol_30d,10y_yield_pc,10y_yield_90d_change,MCI,real_price_gold,country_iso1,admin1_name,admin2_name,candidate_count,is_ambiguous,maker_name_maker,role,date,maker_last_name,birth_cent,location_filled
449,"Millant, Roger & Max Firm",Violin,Paris,,2025-03-14,,9763.69281955228,7422.0,8816.0,usd,2025,3,14,0.9832345381427324,1.0,0.9885687804124508,1.2915,1.0922,9763.69281955228,5735.091397478623,-0.0773742962158022,-0.0244365867212585,0.0641524171834377,0.1777143883962,0.1534529112385448,0.1379937641824669,6067.1128152476695,5908.765273192668,1.0267987531631024,1.2915,-0.0066912782648822,0.0041907709221158,4.31,9.999999999999786e-05,-4.231965114109095,3035.3082,FR,Île-de-France,Paris,52.0,True,"Millant, Roger & Max Firm",Bow maker / Violin maker,,Millant,,False
1571,"Grünke, Richard",Violin Bow,Bubenreuth,Butterfield & Butterfield,1998-02-09,4047,3003.407906114885,915.0,,usd,1998,2,9,0.4977678845940994,0.5187362233651727,0.5638371823588476,1.634,,3003.407906114885,2030.5448011347185,0.0796549623580678,0.0623784588531852,0.2619447763371225,0.1725220717567545,0.220823580427963,0.184960902456432,1948.957276260768,1865.8563519850584,1.0445376859731454,1.634,0.0132704948530322,0.0055260416492659,5.65,-0.0030999999999999,2.5643447311664964,601.6861,DE,Bavaria,Regierungsbezirk Mittelfranken,,False,"Grünke, Richard",Bow maker,b. 1930,Grünke,20.0,True
78,"Blanchi, Alberto Luigi",Violin,Nice,Tarisio,2017-10-23,162,9495.0,9386.206896551725,8082.0,gbp,2017,10,23,0.7583750445808174,0.7670830271858928,0.7904533868849927,1.3185,1.1749,12375.713793103449,3382.205148755273,0.0315468650100008,0.0471781669950832,0.1739770913834688,0.0367787552657032,0.0695392584732147,0.0722767354068164,3299.2642077158976,3204.437855210471,1.0295921958203176,1.3185,0.029997656433091,0.0061696874517514,2.38,0.0018999999999999,1.9231851519507468,1690.0346,FR,Provence-Alpes-Côte d'Azur,Alpes-Maritimes,3.0,True,"Blanchi, Alberto Luigi",Violin maker,1871-1948,Blanchi,19.0,False
396,"Lotte, Roger François",Violin Bow,Mirecourt,Bongartz's,2008-11-15,94,1195.0,804.0,1333.00807948466,eur,2008,11,15,0.6531089739648027,0.6414401175606171,0.7074225689348884,1.4828,1.2689,1691.453952058085,1337.1275129262074,-0.1900306279881329,-0.2785300825279873,-0.4045768382545043,0.7976014308791772,0.5468851698853259,0.3667786472051204,1561.7810976286794,1888.9536112920327,0.8267969569461424,1.4828,-0.2503538928210314,0.0164415593558536,3.72,-0.0023999999999999,-10.842481374490072,1134.6499,FR,Grand Est,Vosges,,False,"Lotte, Roger François",Bow maker,1922-1989,Lotte,20.0,True
1711,Bazin Family,Violin Bow,Mirecourt,Sotheby's,1995-03-21,119,5288.0,6877.174242424242,,gbp,1995,3,21,0.4654852237649576,0.4849375459221161,,1.5807,,10870.749325,1063.55686936735,0.0255539316983559,0.0518072700686935,0.0273108385013272,0.0731085911044541,0.0825244855723216,0.0959390983647373,1033.198435283971,1010.1842292804658,1.0227821869877125,1.5807,-0.0099586621570838,0.007508848255166,7.16,-0.0075999999999999,3.535932916495616,820.0045,FR,Grand Est,Vosges,,False,Bazin Family,Bow maker,,Bazin Family,,True
1572,"Weichold, Richard",Violin Bow,Dresden,Christie's,2010-04-28,107,2051.390080226046,907.0,1038.0,usd,2010,4,28,0.6702772004476528,0.6605437178545188,0.720166834015602,1.52,1.3215,2051.390080226046,1777.4138588570493,0.0257312525347004,0.063941459089325,0.3626674914090606,0.1148276579253989,0.136058977860989,0.1747517177289215,1735.869412606541,1633.9418322028175,1.0623814008521395,1.52,-0.0730576899621904,0.0062311331880785,3.8,0.0002999999999999,1.878023151992821,1738.0123,DE,Saxony,,14.0,True,"Weichold, Richard",Bow maker,1823-1902,Weichold,19.0,False
356,"Thibouville-Lamy, Jérôme Firm",Violin Bow,Mirecourt,,2023-03-07,,2204.0,1840.0,2190.6400196174595,eur,2023,3,7,0.9280065918118874,0.9316678912564292,0.9449293272572796,1.1872,1.0552,2311.563348700343,4295.626940972808,-0.0170779209213398,0.0198896015097478,-0.1228458598478448,0.1552729196396468,0.2024208416042771,0.2366538499279694,4333.185791103184,4309.348135176567,1.005531615264971,1.1872,0.0251273637855109,0.0062939932438033,3.97,-0.001,3.3290506458166207,1954.2103,FR,Grand Est,Vosges,,False,"Thibouville-Lamy, Jérôme Firm",Bow maker / Violin maker,1857-1968,Thibouville-Lamy,19.0,True
1100,"Albert, Eugene John",Violin,"Philadelphia, PA",Tarisio,2005-07-21,352,1148.535721596725,395.0,566.0,usd,2005,7,21,0.6007649453346944,0.5841293166789125,0.6538966555958909,1.7455,1.217,1148.535721596725,2042.4627778155384,0.022364607449655,0.0058192592503238,0.0843534934679992,0.0872810813252886,0.111035928260148,0.1072922811748056,2005.7452479394133,1995.7198080878773,1.0050234706349592,1.7455,-0.0941878567721847,0.0059025467881504,4.28,-0.0018999999999999,3.109322798020208,708.0972,US,Illinois,Cass County,1.0,False,"Albert, Eugene John",Violin maker,1852-1920,Albert,19.0,False
175,"Fétique, Victor François",Violin Bow,Paris,Tarisio,2006-10-19,158,2780.2760158572846,920.0,1373.0,usd,2006,10,19,0.6204419957448378,0.6024981631153564,0.6711979609175871,1.8758,1.2626,2780.2760158572846,2203.2034748010096,0.0621251286755093,0.1231694674010779,0.1284438166279782,0.0682823106294396,0.1056023428572763,0.1041232183334951,2116.2020016235383,2079.807684717312,1.0174988856775828,1.8758,0.0159228769497399,0.0043361769443695,4.79,-0.0030999999999999,6.643857000060459,965.1184,FR,Île-de-France,Paris,52.0,True,"Fétique, Victor François",Bow maker,1872-1933,Fétique,19.0,False
809,"Vuillaume, Jean-Baptiste",Violin,Paris,Tarisio,2021-03-26,87,322947.1641554382,190779.0,223067.0,usd,2021,3,26,0.8143747002324352,0.8060249816311537,0.8228160963929868,1.3792,1.1794,322947.1641554382,4880.480739306003,0.0077125854861643,0.0891582893553211,0.4726127365310963,0.1618171348169792,0.1405545120851548,0.2163610951756739,4782.585696512208,4406.470324849075,1.0853552489715257,1.3792,0.0401206636500752,0.0047226746825783,1.67,0.0084,-0.3104582047374515,2126.7439,FR,Île-de-France,Paris,52.0,True,"Vuillaume, Jean-Baptiste",Bow maker / Violin maker,1798-1875,Vuillaume,18.0,False
639,"Sacconi, Simone Fernando",Violin,Rome,Brompton's,2011-03-07,99,77779.0,70548.59611231102,55446.0,gbp,2011,3,7,0.6870580350005534,0.680382072005878,0.7364640457248783,1.6232,1.3972,114514.48120950324,1906.869490117756,0.0060476761051346,0.0814806977687532,0.120698309968692,0.1449213031383418,0.1212778633010928,0.1743917831286761,1911.0192782940755,1743.4925968707132,1.0960868326737063,1.6232,0.0286438529784536,0.0056521421624461,3.51,0.0084999999999999,-1.3914576851442753,2085.0495,IT,Lazio,Città metropolitana di Roma Capitale,33.0,True,"Sacconi, Simone Fernando",Violin maker,1895-1974,Sacconi,19.0,False
1461,"Lapierre, Marcel Charles",Violin Bow,Mirecourt,,2025-03-25,,2487.0,1920.0,2298.0,gbp,2025,3,25,0.9832345381427324,1.0,0.9885687804124508,1.2948,1.0787,2486.016,5875.149497143861,-0.0499043068584034,-0.0504021748052527,0.0763595548451891,0.1856342942915448,0.1504717170067444,0.1393256441897071,6030.536035931159,5919.724770037412,1.018718989513603,1.2948,0.0188857412653447,0.0039757061878295,4.31,-0.0008,-3.67039056504494,3071.3527,FR,Grand Est,Vosges,,False,"Lapierre, Marcel Charles",Bow maker,1907-1979,Lapierre,20.0,True
1531,"Knorr, Paul",Violin,Markneukirchen,Brompton's,2016-10-24,47,7342.0,8037.40157480315,6740.0,gbp,2016,10,24,0.7432052685302474,0.7465099191770757,0.7797945469993048,1.2205,1.0882,9809.648622047243,2894.664730215706,-0.0048117628672605,0.0322486435766735,0.0200232328689256,0.1004813901526567,0.1238022551886984,0.1406060211635755,2910.1551494526475,2811.474686532383,1.03509918243012,1.2205,-0.1460854963968376,0.0060315906102696,1.77,0.001,1.724733392122506,1700.8223,DE,Saxony,,1.0,False,"Knorr, Paul",Violin maker,c. 1977,Knorr,20.0,False
2865,"Gemunder, August Martin Ludwig",Violin,"New York, NY",Tarisio,2017-11-09,158,7390.622494111542,4277.0,4819.0,usd,2017,11,9,0.7583934918155768,0.769287288758266,0.7889086274812698,1.3118,1.1642,7390.622494111542,3408.019906658189,0.0303306575933017,0.0544080802368329,0.1690312659699986,0.0453955936484729,0.0648351100634137,0.0676577025697608,3340.558111636648,3227.409519656062,1.0350586410839626,1.3118,0.0149323017408125,0.0059823894738619,2.33,-0.0004,2.801188662889367,1694.2524,US,Indiana,Switzerland County,1.0,False,"Gemunder, August Martin Ludwig",Violin maker,1814-1895,Gemunder,19.0,False
1372,"Gaudé, Joseph",Violin Bow,Mirecourt,,2023-10-30,,3934.0,3386.8202764976963,3709.0,gbp,2023,10,30,0.9459465276155103,0.9566495224099926,0.9616899667876728,1.2156,1.0615,4117.0187281106,4404.92110555365,-0.0640193034787233,-0.0570000006322117,0.0600706399423311,0.1363041406957954,0.1179933112367768,0.1574997021698644,4607.530609520102,4528.950801870948,1.017350554485311,1.2156,-0.0436629690818974,0.0039263937600235,4.88,0.0115999999999999,-0.864463938244023,2109.9273,FR,Grand Est,Vosges,,False,"Gaudé, Joseph",Bow maker,1818,Gaudé,19.0,True
809,"Vuillaume, Jean-Baptiste",Violin,Paris,Sotheby's,2001-11-13,234,42193.0,53149.86648865153,47719.0,gbp,2001,11,13,0.5454232410561657,0.550330639235856,0.6025334054221055,1.443,0.8802,76695.25734312416,2088.451463151005,0.0853074878826993,-0.0784234948950715,-0.2192722909908466,0.1923145203449159,0.2180876786122106,0.227948303727202,1970.017241079504,2187.131229088004,0.9007311563563412,1.443,0.023839931885909,0.0053090547930566,4.41,-0.0091,2.1584744803111544,508.7792,FR,Île-de-France,Paris,52.0,True,"Vuillaume, Jean-Baptiste",Bow maker / Violin maker,1798-1875,Vuillaume,18.0,False
249,"Gütter, Kurt Arno",Violin,Markneukirchen,Skinner,2014-04-13,114,3037.507288924884,1323.0,1595.0,usd,2014,4,13,0.7288871398177413,0.7318148420279207,0.7740789372055302,1.6721,1.3884,3037.507288924884,2491.044006977904,-0.0329701526127363,-0.0088963765532323,0.1208807013084136,0.1292789573333546,0.1248990755956379,0.1193323098838383,2543.0114988933165,2446.5521759623903,1.0394266363409896,1.6721,0.0187035457536248,0.0031529008933717,2.63,-0.0025,1.1639457095891674,1808.1949,DE,Saxony,,1.0,False,"Gütter, Kurt Arno",Violin maker,b. 1894,Gütter,19.0,False
1626,"Hill & Sons, W. E. Firm",Violin Bow,London,Skinner,2013-04-28,218,5035.488601519798,2327.0,2763.0,usd,2013,4,28,0.7149256576439191,0.7200587803085966,0.7686722792925001,1.5492,1.3028,5035.488601519798,2213.1531765816644,0.0132141022908134,0.1052102254715139,0.1411301978800363,0.1285759238794206,0.11627284084723,0.1285583811805939,2167.7753397726656,2052.4168139657454,1.0562061882469287,1.5492,-0.0388981946770893,0.0042541743133781,1.7,-0.0007,-0.5063067526934412,2045.6672,GB,England,Greater London,32.0,True,"Hill & Sons, W. E. Firm",Bow maker / Violin maker,1880-1992,Hill & Sons,19.0,False
197,"Galimberti, Luigi",Violin,Milan,Skinner,2010-10-10,643,17622.507327020587,7429.0,8541.0,usd,2010,10,10,0.6724355269145156,0.665686994856723,0.7237970186143508,1.5931,1.3936,17622.507327020587,1732.7312103219438,0.1105827279270563,0.0571713033970109,0.0808748553452507,0.1605474671193418,0.1950290873156224,0.1868335192737339,1653.3726830735102,1671.6561878912523,0.989062640422008,1.5931,0.089597154777375,0.0048036069693303,2.41,-0.0079,3.2512190151029983,2002.125,IT,Lombardy,Città metropolitana di Milano,42.0,True,"Galimberti, Luigi",Violin maker,1888-1957,Galimberti,19.0,False
1507,"Chappuy, Nicolas Augustin",Violin,Paris,Butterfield & Butterfield,1998-09-15,4611,3658.090953545232,1099.0,,usd,1998,9,15,0.5029946011092937,0.526818515797208,0.5674673669575964,1.6735,,3658.090953545232,2063.0043571490824,-0.0683438650378535,-0.0571015488362651,0.1116445869343869,0.3680395367521949,0.2423906760531779,0.2068273534820787,2173.707013654546,2126.18750977512,1.022349629870816,1.6735,0.0226092270088602,0.0046026989321925,4.9,-0.0079999999999999,-0.4829991607125152,575.9505,FR,Île-de-France,Paris,,False,"Chappuy, Nicolas Augustin",Violin maker,c. 1730-1784,Chappuy,18.0,True
760,"Tourte, Nicolas Léonard 'l'Ainé'",Violin Bow,Paris,,2024-12-05,,6506.0,5111.0,6291.571361095805,eur,2024,12,5,0.9703399210458352,0.9926524614254224,0.981153935274581,1.2757,1.0585,6659.628285719909,6260.805859387377,0.0480947803722677,0.1137085381134268,0.2928288188492731,0.1182425039404353,0.1432881117101978,0.1229302952380999,6046.543954422983,5665.6458458602265,1.0672294243102172,1.2757,-0.0067735907816879,0.0050974179224434,4.17,0.0017999999999999,0.1799459588764327,2712.5031,FR,Île-de-France,Paris,,False,"Tourte, Nicolas Léonard 'l'Ainé'",Bow maker,c. 1807,Tourte,19.0,True
396,"Lotte, Roger François",Violin Bow,Mirecourt,Christie's,1999-06-16,261,397.0,468.019257221458,383.0,gbp,1999,6,16,0.5109884028384145,0.5341660543717855,0.5727967869004402,1.5896,1.0298,743.9634112792295,2603.601230066256,-0.0011936680332675,0.0624509623146487,0.1997117285553349,0.1872626133367935,0.1942481746073039,0.2237991555686335,2600.7447485920343,2382.7827180404024,1.0914737331697972,1.5896,-0.0295482295482295,0.0035218945636589,5.94,0.0104,-2.4285530445728933,505.2952,FR,Grand Est,Vosges,,False,"Lotte, Roger François",Bow maker,1922-1989,Lotte,20.0,True
2790,"Nürnberger, Franz Albert I",Violin Bow,Markneukirchen,Sotheby's,1983-11-25,56,1365.0,3234.1816017361675,,gbp,1983,11,25,0.3111433596103944,0.289099412196914,,1.4595,,4720.288047733937,537.3085669741423,-0.0177806426718553,-0.0251495649777131,0.2063611958139146,0.0992965535073935,0.1200785178914669,0.1451062085980773,537.1472734419663,529.4768888607018,1.0144867221641518,1.4595,-0.0438286163522012,0.0021698259772946,11.55,0.0012,0.2882126883256213,1207.482,DE,Saxony,,1.0,False,"Nürnberger, Franz Albert I",Bow maker,1826-1894,Nürnberger,19.0,False
802,"Voirin, François Nicolas",Violin Bow,Paris,Vichy-Enchères,2019-11-28,289,15958.0,12365.0,17862.178877259754,eur,2019,11,28,0.7907960596706555,0.7972079353416606,0.8117710666563682,1.2903,1.1013,19671.617597526165,3987.9180532663495,0.0554010496220684,0.0466980705351187,0.1521419412888276,0.0564092113928981,0.1409644676021768,0.1506034306082197,3826.6982765577145,3714.754536495067,1.03013489558001,1.2875,0.0351342659591575,0.0038287654237114,1.77,-0.0027999999999999,1.037593075449623,1843.8277,FR,Île-de-France,Paris,,False,"Voirin, François Nicolas",Bow maker,1833-1885,Voirin,19.0,True
1349,"Lott, John Frederick II",Violin,London,,2024-03-26,,91042.0,74462.00607902736,83871.0,gbp,2024,3,26,0.9602769544845228,0.9669360764144012,0.967714528462192,1.2628,1.0832,94030.62127659576,5418.832612637554,0.0295348817836811,0.1378864727228652,0.2663623924562144,0.1134680550932067,0.1005683794158556,0.1156997163054822,5263.641842597958,4868.798149102961,1.081096747370343,1.2628,0.0147862423657987,0.0032117791670109,4.24,-0.0016999999999999,4.123525723348012,2268.7035,GB,England,Greater London,32.0,True,"Lott, John Frederick II",Violin maker,1804-1870,Lott,19.0,False
446,"Michetti, Plinio",Viola,Turin,Sotheby Parke Bernet,1985-06-19,68,9310.187360594797,2357.0,,usd,1985,6,19,0.3308204100205379,0.3182458486407054,,1.3106,,9310.187360594797,564.1429586258786,0.029595411920581,0.0091379058139562,0.161621923918863,0.0987546003267722,0.0936012111218128,0.1169215052397717,560.0079619264543,534.4947155386528,1.0477333931395183,1.3106,0.1736366078624518,0.009439282680945,10.04,-0.0135,4.614566318947094,983.6152,IT,Piedmont,Torino,14.0,True,"Michetti, Plinio",Violin maker,1891-1991,Michetti,19.0,False
356,"Thibouville-Lamy, Jérôme Firm",Violin,Mirecourt,Phillip's,1993-06-29,337,519.0,738.2783018867924,,gbp,1993,6,29,0.4439634498788631,0.46730345334313,,1.5097,,1114.5787523584904,1015.1511404021624,0.0220173559770477,0.0285858383194588,0.0721352348555208,0.098877800456919,0.1014306624414976,0.0944659762436809,1004.087779695176,991.934849547463,1.0122517422926087,1.5097,0.0458607551091099,0.0064980065152064,5.79,-0.0012999999999999,1.7587492928485673,851.9845,FR,Grand Est,Vosges,1.0,False,"Thibouville-Lamy, Jérôme Firm",Bow maker / Violin maker,1857-1968,Thibouville-Lamy,19.0,False
720,"Storioni, Lorenzo",Violin,Cremona,Brompton's,2009-03-12,47,79551.0,89797.9381443299,62237.0,gbp,2009,3,12,0.6539821430767527,0.6414401175606171,0.7062639993820963,1.3809,1.2913,124001.97278350516,1147.9518182291813,-0.1474414633914955,-0.198841138317099,-0.4241688178633626,0.4322558738056176,0.4969843182786934,0.4344213312979442,1251.889540534987,1579.2341022764276,0.7927194193251137,1.3809,-0.1286597677940434,0.0117451930015828,2.89,-0.0085999999999999,-0.5878838990089599,1416.9347,IT,Lombardy,Provincia di Cremona,,False,"Storioni, Lorenzo",Violin maker,1744-1816,Storioni,18.0,True
178,"Fonclause, Claude Joseph",Violin Bow,Paris,Vichy-Enchères,2021-12-02,244,6046.0,4540.0,6254.725378273081,eur,2021,12,2,0.8571876575701303,0.8427626745040412,0.8524754769444659,1.3307,1.1301,7068.465149986409,5339.671024464999,0.0010094979440076,0.0182752529912393,0.1654939088413229,0.1290519782155388,0.1171028331272418,0.1237263183375702,5334.4150524908255,5146.280201284141,1.0365574441826426,1.3307,-0.0406603705572777,0.0041322348793057,1.44,0.0015999999999999,-0.1134649147970838,2063.3,FR,Île-de-France,Paris,,False,"Fonclause, Claude Joseph",Bow maker,1799-1862,Fonclause,18.0,True
11861,"Riedl, Rudolf",Cello Bow,Bubenreuth,Christie's,1992-11-18,44,335.0,479.072,,gbp,1992,11,18,0.4365845559750593,0.4592211609110948,,1.524,,730.1057279999999,968.540916797047,0.0445378916874148,0.0016837962638394,0.0840440024842668,0.0895400967988778,0.092306422113602,0.1050499514539231,956.0728055668068,957.3671971306914,0.9986479675011178,1.524,-0.2046759210938314,0.0093600795545964,6.78,-0.0012,-1.4409067039633252,766.7472,DE,Bavaria,Regierungsbezirk Mittelfranken,,False,"Riedl, Rudolf",,b. 1920,Riedl,20.0,True
538,"Pfretzschner, G.A.",Cello Bow,Markneukirchen,Tarisio,2018-02-22,2,2037.79702880827,1120.0,1265.0,usd,2018,2,22,0.7655325716675071,0.7707567964731815,0.7861280605545686,1.3937,1.233,2037.79702880827,3532.1292143685664,-0.0216394294180862,0.0500792739098023,0.1196146914696993,0.2144037625514202,0.1318311418000241,0.0969896142259535,3581.746087645968,3368.892973027392,1.0631819165294825,1.3937,0.0493148622195451,0.0068164203350265,2.92,0.0058999999999999,-6.489712147443981,1739.2207,DE,Saxony,,,False,"Pfretzschner, G.A.",Bow maker / Violin maker,,Pfretzschner,,True
2827,"Collin-Mézin, Charles Jean-Baptiste III",Violin,Paris,,2024-11-15,,2474.238097200255,1893.0,2268.0,usd,2024,11,15,0.9699955726636575,0.9889786921381336,0.9776782266162044,1.2629,1.0545,2474.238097200255,6052.213311723141,0.0213407635124718,0.0480517418892563,0.2688620394053267,0.1313391882281246,0.1539525976981128,0.1229681924285784,5950.193898291646,5603.724053218952,1.0618284986523687,1.2629,-0.022825750541628,0.0044759141917233,4.43,0.0025,1.960263021098959,2640.4657,FR,Île-de-France,Paris,52.0,True,"Collin-Mézin, Charles Jean-Baptiste III",Violin maker,b. 1910,Collin-Mézin,20.0,False
1354,"Simpson, John",Violin,London,Tarisio,2012-02-10,380,6000.353153564699,2663.0,3184.0,usd,2012,2,10,0.6999588011757037,0.6994856722997796,0.7465822198192631,1.5751,1.3177,6000.353153564699,1918.17005857093,0.0650252061829894,0.2147733933435245,-0.0126356033338644,0.0845320529828803,0.2216447687358539,0.2323928035283519,1841.5809968277588,1807.837723671042,1.018664990067912,1.5751,0.0223275134679041,0.0045000169531753,1.96,-0.0014,0.8966007596137009,2456.416,GB,England,Greater London,,False,"Simpson, John",Violin maker,,Simpson,,True
895,"Lamy, Alfred dit neveu",Violin Bow,Paris,Bonhams,2009-03-11,196,9922.0,11224.742268041238,7760.0,gbp,2009,3,11,0.6539821430767527,0.6414401175606171,0.7062639993820963,1.3774,1.2828,15460.96,1103.0270367288945,-0.1533159223742305,-0.2103302406190141,-0.4516810309420269,0.4261277882698417,0.4939716253261705,0.4323732675173541,1255.8327805828214,1583.894188320333,0.7928766895183764,1.3774,-0.1475430127491026,0.011734131604492,2.95,-0.0077999999999999,-0.5862927919203464,1386.3528,FR,Île-de-France,Paris,52.0,True,"Lamy, Alfred dit neveu",Bow maker,1886-1922,Lamy,19.0,False
1346,"Furber, John",Violin,London,Tarisio,2008-06-25,359,5652.872773804355,1933.0,2438.0,usd,2008,6,25,0.6727552789836804,0.6362968405584128,0.7112844674441956,1.968,1.5668,5652.872773804355,1965.0086918681664,-0.0671817280599043,-0.0526282085947867,-0.1568315250406283,0.173102376586899,0.2026077271741931,0.2020980488515134,2068.9948974388158,2169.148935286102,0.9538279570304946,1.968,-0.0019271731412922,0.0056907502968271,4.12,0.0018999999999999,-2.492694657687696,1315.9317,GB,England,Greater London,32.0,True,"Furber, John",Violin maker,1780-1857,Furber,18.0,False
745,"Thomassin, Claude Auguste",Cello Bow,Paris,Tarisio,2022-11-18,15,9832.582605278274,7572.0,8709.0,usd,2022,11,18,0.9153241179147246,0.916972814107274,0.9341932494014058,1.1927,1.0346,9832.582605278274,4332.17044135622,0.0905824531488157,0.0411164134989372,-0.2130775355347813,0.2738596198261369,0.2498175801328543,0.2415616650249704,4142.977892275325,4512.91345299864,0.918027330996674,1.1927,-0.0022586581897272,0.0117999257865455,3.82,0.0088999999999999,-7.291737354233493,1911.607,FR,Île-de-France,Paris,,False,"Thomassin, Claude Auguste",Bow maker,1865-1942,Thomassin,19.0,True
854,"Pfretzschner, Hermann Richard",Violin Bow,Markneukirchen,Bonhams,2009-12-15,205,1753.0,1653.4083239595047,1206.0,gbp,2009,12,15,0.6639436498468879,0.6531961792799413,0.7129837027882907,1.6265,1.4533,2689.2686389201344,1668.7109726351584,0.0642497464315996,0.0958554999990968,0.2417863336864594,0.1435043726649256,0.1685501607897636,0.2794271693097861,1633.890633043255,1455.546756381955,1.1225270681819997,1.6265,-0.0162695052618845,0.0058829426215099,3.6,-0.0010999999999999,3.913905251181279,1692.9148,DE,Saxony,,1.0,False,"Pfretzschner, Hermann Richard",Bow maker,1857-1921,Pfretzschner,19.0,False
467,"Morizot, Louis frères",Viola Bow,Mirecourt,Tarisio,2009-02-20,52,2331.407218899775,1061.0,1208.0,usd,2009,2,20,0.6523956808874349,0.6407053637031594,0.7036379083957673,1.4321,1.2833,2331.407218899775,1180.3419463867265,-0.1548673586410562,-0.1259702116992509,-0.4277703535265726,0.3657647189148283,0.5788575901673517,0.4216048026631701,1324.3313224600893,1649.1977827529415,0.8030154638271673,1.4321,-0.1831508099475246,0.0148775057465251,2.78,-0.012,-0.0391882936310402,1521.0095,FR,Grand Est,Vosges,1.0,False,"Morizot, Louis frères",Bow maker,1937-1970,Morizot,20.0,False
745,"Thomassin, Claude Auguste",Violin Bow,Paris,Tarisio,2008-06-25,93,8261.54795603592,2825.0,3563.0,usd,2008,6,25,0.6727552789836804,0.6362968405584128,0.7112844674441956,1.968,1.5668,8261.54795603592,1965.0086918681664,-0.0671817280599043,-0.0526282085947867,-0.1568315250406283,0.173102376586899,0.2026077271741931,0.2020980488515134,2068.9948974388158,2169.148935286102,0.9538279570304946,1.968,-0.0019271731412922,0.0056907502968271,4.12,0.0018999999999999,-2.492694657687696,1315.9317,FR,Île-de-France,Paris,52.0,True,"Thomassin, Claude Auguste",Bow maker,1865-1942,Thomassin,19.0,False
10093,"Mougenot, Léon Victor",Violin,Mirecourt,Vichy-Enchères,2011-06-09,16,2898.0,1769.0,2677.432578996767,eur,2011,6,9,0.6939911207310024,0.6869948567229979,0.7406348961149302,1.6366,1.4504,3883.348212576911,1857.37246701695,-0.0526089527379118,-0.0221770817923834,0.1452497071277827,0.1198699083378944,0.1303431124051434,0.1444427732896801,1917.8727290615143,1839.7658765610724,1.0424547783473628,1.6366,0.0267896354852876,0.0052589192095533,3.01,-0.0057,2.2097528878323804,2222.4348,FR,Grand Est,Vosges,,False,"Mougenot, Léon Victor",Violin maker,1874-1954,Mougenot,19.0,True
1599,Silvestre & Maucotel,Violin Bow,Paris,Skinner,1996-11-10,151,3537.576923076924,1047.0,,usd,1996,11,10,0.4876219054763691,0.5084496693607642,0.5524832007414845,1.6455,,3537.576923076924,1498.7431842510518,0.0596680935143218,0.075918009755499,0.1941225528156065,0.0876054024823969,0.1183206887525609,0.1132333427472727,1423.039966580464,1375.979357812532,1.0342015368913289,1.6455,0.0545372981286849,0.0035791255863179,6.29,-0.0076999999999999,1.5586084443218329,777.6517,FR,Île-de-France,Paris,,False,Silvestre & Maucotel,Violin maker,,Silvestre & Maucotel,,True
53,"Bellarosa, Vittorio",Violin,Naples,Brompton's,2012-03-05,69,11404.0,10271.698113207549,8626.0,gbp,2012,3,5,0.7052746793255691,0.7009551800146951,0.7562369660925311,1.5872,1.3212,16303.239245283015,1934.4660967544608,0.0248832036938877,0.0737286408098505,0.0060102567085591,0.0774428310978823,0.1973186030758459,0.2293575246465182,1889.5195510361943,1808.0947857526064,1.045033460593547,1.5872,-0.0025138260432377,0.0046249867252177,2.0,-0.0016999999999999,2.3526971701376564,2419.3411,IT,Campania,Napoli,12.0,True,"Bellarosa, Vittorio",Violin maker,1907-1979,Bellarosa,20.0,False
1446,"Morizot, Louis Joseph père",Violin Bow,Mirecourt,Sotheby's,1996-03-19,374,2115.0,2766.0972017673043,,gbp,1996,3,19,0.4787057420092727,0.4988978692138134,0.5484668262918051,1.5323,,4238.490742268041,1361.35823168961,0.0107752529904163,0.0865125236276569,0.2800051138773662,0.1548112424672202,0.1219284794936447,0.0967877740789438,1335.284826282552,1252.7242487885446,1.0659048290745934,1.5323,-0.0293912712991701,0.0022699199762592,6.41,0.0044,-1.2197724283291138,825.3505,FR,Grand Est,Vosges,,False,"Morizot, Louis Joseph père",Bow maker,1874-1957,Morizot,19.0,True
745,"Thomassin, Claude Auguste",Violin Bow,Paris,,2023-11-30,,4363.0,3456.0,4182.523017283153,eur,2023,11,30,0.9440403133570278,0.9551800146950772,0.9563605468448289,1.2656,1.0892,4555.604070424811,4838.564349486629,0.0608221020361492,-0.0043551557706815,0.1190674156776137,0.1353620930628598,0.1259926734484109,0.1419097943252691,4606.793443058856,4562.77245607469,1.0096478593679503,1.2656,-0.0206608372668885,0.0054672939680846,4.37,0.0036,-0.841932494575771,2156.4275,FR,Île-de-France,Paris,,False,"Thomassin, Claude Auguste",Bow maker,1865-1942,Thomassin,19.0,True
